"sample.id","model","problem","subproblem","covariance_step_run","minimization_successful","covariance_step_successful","covariance_step_warnings","estimate_near_boundary","rounding_errors","zero_gradients","final_zero_gradients","hessian_reset","s_matrix_singular","significant_digits","condition_number","est_methods","model_run_time","subprob_est_time","subprob_cov_time","ofv","deltaofv","likelihood_ratio","relPDF","importance_ratio","probability_resample","resamples","sample_order","CL (L/d) [1]","V (L) [2,3]","CLADA","VADA","VALB","VCREAT","IIV CL (value obtained from SCM+)","IIV V","EPS(1), proportional (value obtained from SCM+)","EPS(2)","seCL (L/d) [1]","seV (L) [2,3]","seCLADA","seVADA","seVALB","seVCREAT","seIIV CL (value obtained from SCM+)","seIIV V","seEPS(1), proportional (value obtained from SCM+)","seEPS(2)","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_iwres(%)","EI1","EI2","EI3","EI4","EI5","EI6","EI7","EI8","EI9","EI10"
638,7,38,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10806.529004828571,8.87553592251606,0.0118222969170644,0.0254219474761786,0.465042929073092,0.000282488821977174,1,547,1.54425,4.28306,4.59552,-0.212598,-0.12442,0.147955,0.648245,0.511899,0.279242,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,7,39,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,244671561.43635038,244660763.782881,0,0.000518104142220736,0,0,0,0,1.35418,5.23483,4.35548,-0.231102,-0.128608,-0.0405521,0.549017,0.389381,0.299335,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,7,40,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10810.901029601644,13.2475606955886,0.00132839962893459,0.0063340783023741,0.20972264085158,0.000127395339338217,1,486,1.42614,3.93221,3.56159,-0.370288,-0.127569,0.175977,0.670906,0.412935,0.280067,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641,7,41,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10805.468832595245,7.81536368918933,0.0200870119464468,0.0116843855792677,1.71913292403568,0.00104428173007805,1,454,1.48536,4.85567,4.11348,-0.22934,-0.124097,0.22157,0.531731,0.2943,0.262835,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,7,42,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,297950566.66135460,297939769.007886,0,0.000325748288238323,0,0,0,0,1.3714,4.57561,3.49852,-0.215236,-0.127324,0.24149,0.325987,0.431373,0.267685,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,7,43,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10830.808276981115,33.1548080750599,6.31720400768756e-08,0.00663706602187609,9.51806715025245e-06,5.78171908157721e-09,0,0,1.20905,5.422,4.10888,-0.229985,-0.126053,0.226382,0.528111,0.178435,0.291412,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,7,44,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10801.346840538276,3.69337163222008,0.157759143683848,0.20778278170145,0.759250320897723,0.000461204149826948,1,321,1.36136,4.73147,4.27147,-0.292118,-0.12465,0.118259,0.688513,0.37498,0.270568,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,7,45,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10811.773835618300,14.1203667122445,0.0008586206461881,0.0234714981389149,0.0365814163674766,2.22212629627593e-05,0,0,1.26035,5.73229,4.0627,-0.199738,-0.121852,0.242944,0.472093,0.280387,0.28644,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,7,46,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10844.791780372716,47.1383114666605,5.80825562779609e-11,0.0231835117224969,2.50533900874036e-09,1.52186007137696e-12,0,0,1.27495,5.35652,3.62431,-0.360712,-0.124968,0.202704,0.256233,0.316471,0.306189,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,7,47,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10808.332974368237,10.6795054621816,0.004797056726642,0.00984556716428607,0.487230105345572,0.000295966350386659,1,60,1.2844,5.33182,4.9273,-0.18146,-0.128368,0.0662065,0.546863,0.450435,0.301205,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,7,48,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10809.055982538803,11.4025136327473,0.00334176283481436,0.0730383004046576,0.0457535678719225,2.77928567049788e-05,1,281,1.35728,5.02202,3.92685,-0.272379,-0.121245,0.0904825,0.380637,0.382436,0.284711,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,7,49,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10808.392662968165,10.7391940621092,0.00465600715859814,0.00330894261137945,1.40709818979215,0.000854737240780892,1,14,1.64712,4.93564,2.7974,-0.443208,-0.123945,0.16725,0.858181,0.402707,0.285931,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,7,50,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10800.903525251952,3.25005634589616,0.196906127699938,0.112443979674199,1.75114868995623,0.00106372960345529,1,145,1.46207,5.368,3.98985,-0.30596,-0.123315,0.289704,0.634689,0.372799,0.287455,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,7,51,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10808.240824836043,10.5873559299871,0.00502325090120159,0.0151186300521491,0.332255692736363,0.000201827645080812,1,781,1.5817,5.13459,3.79071,-0.388416,-0.129175,0.25563,0.791134,0.395502,0.283997,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,7,52,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10802.415106916764,4.76163801070834,0.0924748091234234,0.121689696669742,0.759923080212733,0.00046161281529521,1,668,1.41708,4.60095,3.49671,-0.385735,-0.122717,0.0788963,0.59273,0.378723,0.277767,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,7,53,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10809.307344520148,11.6538756140926,0.00294708772813301,0.013820024222928,0.213247652869065,0.000129536596478196,1,155,1.74397,4.31908,4.62245,-0.169472,-0.124872,0.160523,0.763901,0.413343,0.282143,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,7,54,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10812.491420125163,14.8379512191077,0.000599763222648454,0.00340576743208632,0.176102225007492,0.000106972726558986,1,845,1.35835,4.77929,4.36598,-0.210161,-0.124888,0.262376,0.856538,0.240785,0.293168,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655,7,55,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10808.815119052702,11.1616501466469,0.00376945415934796,0.0332845446322929,0.113249383489862,6.8792971426223e-05,1,998,1.32743,4.59417,5.02909,-0.111644,-0.121637,0.178532,0.424782,0.413795,0.289455,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,7,56,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10803.177284834908,5.52381592885285,0.0631711250452993,0.15010119045344,0.420856922283334,0.000255648175177548,1,318,1.43098,5.05407,4.78955,-0.0894352,-0.124862,0.141743,0.649935,0.403514,0.271649,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,7,57,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10806.544739292385,8.89127038632978,0.0117296530687019,0.0238438321995544,0.491936571711034,0.000298825278146091,1,320,1.24256,4.62711,3.8539,-0.331347,-0.125235,0.178185,0.766489,0.421778,0.263371,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,7,58,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,348530798.89473170,348520001.241263,0,0.390662159375002,0,0,0,0,1.46059,4.74841,3.95393,-0.263354,-0.124892,0.227009,0.520722,0.347673,0.28475,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,7,59,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10800.281492758744,2.62802385268878,0.268739726742749,0.220084615783503,1.22107456618916,0.000741737792759449,1,731,1.31119,4.94413,4.15866,-0.206232,-0.125379,0.251052,0.684243,0.429201,0.283259,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,7,60,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10809.404429112003,11.7509602059472,0.00280744600774064,0.00728230810403453,0.385515961098276,0.000234180422700144,1,736,1.58902,4.59201,3.68574,-0.376309,-0.124748,0.0239822,0.490515,0.401973,0.270847,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,7,61,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10816.601631343558,18.9481624375021,7.68172588267253e-05,0.00155858070655639,0.0492866737690147,2.99390304459267e-05,0,0,1.45907,4.87143,3.57229,-0.408663,-0.130666,0.321716,0.859867,0.385187,0.26707,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,7,62,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10804.898689458711,7.24522055265516,0.0267128574693151,0.0541216673666063,0.493570482379433,0.000299817791892836,1,464,1.42513,4.36246,4.46968,-0.183058,-0.123758,0.228707,0.568531,0.485345,0.271817,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,7,63,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10803.262113826609,5.60864492055407,0.0605477808048168,0.0598440156091713,1.01175999284944,0.000614590332710445,1,9,1.38651,5.01016,4.35105,-0.299268,-0.120354,0.174799,0.519766,0.300454,0.291669,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,7,64,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10807.281253554967,9.62778464891198,0.00811620722492335,0.131315064546971,0.0618071296916599,3.75445408689209e-05,1,659,1.63001,4.55497,3.55125,-0.349875,-0.126764,0.16321,0.810728,0.437408,0.272818,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,7,65,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,406367213.35030210,406356415.696833,0,0.0376332844494999,0,0,0,0,1.5134,5.11361,3.21253,-0.443945,-0.125548,0.287573,0.899897,0.316997,0.281022,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,7,66,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10813.816734091017,16.1632651849613,0.000309165881282343,0.033653746514496,0.00918667052861925,5.5804132764573e-06,0,0,1.62311,4.3775,2.89255,-0.417521,-0.12092,0.163261,0.751695,0.39204,0.261608,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,7,67,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10815.244028665213,17.5905597591573,0.000151446235137978,0.0301056470176448,0.00503049261984692,3.05575645882376e-06,0,0,1.18702,5.46927,5.39766,-0.0215356,-0.123608,0.0690455,0.466369,0.327074,0.29185,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,7,68,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10819.276604915281,21.6231360092261,2.01648815314954e-05,0.00556889074915297,0.00362098709416458,2.19955688964864e-06,1,748,1.3237,5.1748,3.21552,-0.524385,-0.125889,0.0969692,0.395339,0.388115,0.287174,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,7,69,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10824.869634781115,27.2161658750592,1.23050864993559e-06,0.000600048733870079,0.00205068118717506,1.24567964934004e-06,0,0,1.85686,4.82607,3.31755,-0.34584,-0.124159,0.138279,0.964527,0.216224,0.275767,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,7,70,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10811.927504702124,14.2740357960683,0.000795119692503581,0.0076720865439451,0.103637998339721,6.2954566627673e-05,1,666,1.54006,4.82332,3.26652,-0.502764,-0.122017,0.228229,0.564569,0.472011,0.283203,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,7,71,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10808.068594930890,10.4151260248345,0.00547499994997112,0.0174444439014193,0.313853510086708,0.00019064929879594,1,893,1.51339,5.20295,3.88674,-0.19764,-0.126186,0.34641,0.840384,0.427713,0.272536,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,7,72,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10815.249662999246,17.5961940931902,0.000151020186206852,0.0302620562548055,0.00499041390100088,3.03141077079076e-06,0,0,1.13674,5.41136,3.56899,-0.374766,-0.12552,0.116178,0.419406,0.329692,0.280497,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,7,73,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10800.952228510829,3.29875960477329,0.192169054458888,0.155741795114201,1.23389520660126,0.0007495256492789,1,196,1.44552,5.16851,3.5738,-0.31783,-0.121713,0.134756,0.559448,0.301841,0.281637,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,7,74,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,334761681.46668190,334750883.813213,0,9.79244469026083e-05,0,0,0,0,1.54229,5.56862,5.0294,-0.0510514,-0.127581,0.143446,0.475423,0.537885,0.314389,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,7,75,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10806.294908236248,8.64143933019295,0.0132903155237686,0.043663255605552,0.304382147859782,0.00018489595046886,1,345,1.41393,5.31997,4.88809,-0.053329,-0.124306,0.171557,0.779696,0.415645,0.284764,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,7,76,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,336078639.61980152,336067841.966333,0,0.0142781666241382,0,0,0,0,1.52308,4.21998,3.43539,-0.412028,-0.122768,0.0393601,0.812612,0.305557,0.263347,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,7,77,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10817.630553884235,19.9770849781798,4.59230912943978e-05,0.00516871136587746,0.00888482409707969,5.39705763865935e-06,0,0,1.04589,5.33915,3.54451,-0.369018,-0.123371,0.299247,0.468271,0.376955,0.285129,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,7,78,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10803.680764671579,6.02729576552338,0.0491121960601734,0.0406532977282847,1.20807409987809,0.000733840701579741,1,124,1.41148,4.70246,3.33998,-0.314783,-0.124905,0.273352,0.799643,0.438064,0.28007,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,7,79,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10826.017900681556,28.3644317755006,6.93013825492199e-07,0.00030545644428158,0.00226878115838131,1.37816377088579e-06,0,0,1.46889,3.79509,3.35548,-0.381484,-0.12731,0.125417,0.551972,0.502714,0.25009,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,7,80,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10802.726514992364,5.07304608630875,0.0791410921292857,0.0705559940679617,1.12167779895574,0.000681359548238943,1,400,1.48387,4.80497,4.0575,-0.290673,-0.122937,0.225999,0.648179,0.499825,0.275729,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,7,81,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10813.424723419746,15.771254513691,0.000376110619575059,0.00228431598965563,0.164649120908951,0.000100015575546653,1,428,1.01143,5.3156,4.6164,-0.154769,-0.12721,0.119197,0.773662,0.352083,0.280529,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,7,82,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10809.072776640993,11.4193077349373,0.00331381936709815,0.0352317292183617,0.0940578121090656,5.71351135117768e-05,1,871,1.37575,4.88193,4.33418,-0.344379,-0.121778,0.176109,0.422998,0.441462,0.290084,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,7,83,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10818.860992591033,21.2075236849778,2.48224557055237e-05,0.00530013113872326,0.00468336632732885,2.84489571603991e-06,0,0,1.18924,5.26678,4.30899,-0.108424,-0.126683,0.193632,0.628469,0.216865,0.282743,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,7,84,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10856.782489899941,59.1290209938852,1.4464260373497e-13,0.00123485652247389,1.17133125268023e-10,7.11521377981599e-14,0,0,0.977613,5.09475,4.57494,-0.0561221,-0.125631,0.0852522,0.327894,0.459822,0.304357,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,7,85,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10809.144749432688,11.4912805266322,0.00319668717475184,0.0227841382429835,0.140303185517068,8.52267158977318e-05,1,916,1.64521,4.42017,2.96576,-0.430925,-0.12561,0.207536,0.77849,0.355806,0.288077,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,7,86,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10816.165208379482,18.5117394734261,9.554915444022e-05,0.0504138435727839,0.00189529596770921,1.15129140073886e-06,0,0,1.61949,4.05946,3.56245,-0.424241,-0.125435,0.178337,0.66999,0.405841,0.264378,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,7,87,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10803.775296579013,6.12182767295781,0.0468448671056119,0.104020550508085,0.45034242634556,0.000273559049179101,1,539,1.4705,4.96837,3.36195,-0.398584,-0.126925,0.13624,0.65786,0.355225,0.268492,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,7,88,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10805.507622699142,7.85415379308688,0.0197011770450486,0.00804218742270501,2.44972866330216,0.00148807974704455,1,17,1.43646,5.55559,3.73143,-0.379126,-0.125856,0.0582397,0.727706,0.369506,0.281653,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,7,89,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10817.788166203802,20.1346972977462,4.24429961722142e-05,0.0137967440569009,0.00307630524978717,1.86869166635149e-06,0,0,1.11362,5.75305,3.5593,-0.354635,-0.123416,0.0964788,0.451645,0.333778,0.292402,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,7,90,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10803.645730832321,5.9922619262652,0.049980069494376,0.0465383896390172,1.07395356569178,0.000652369617220378,1,483,1.24375,4.59695,4.2452,-0.324026,-0.125289,0.172951,0.635849,0.354112,0.270674,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,7,91,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10804.451350263764,6.79788135770832,0.0334086417026104,0.0456706504415108,0.731512281512084,0.000444354767586853,1,772,1.38949,5.05008,4.88498,-0.117406,-0.124716,0.183922,0.869877,0.360176,0.280465,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,7,92,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10805.319083849827,7.66561494377129,0.0216487519708022,0.0113057871923563,1.91483809154295,0.00116316220060615,1,329,1.51209,5.26549,4.65021,-0.299878,-0.121996,0.210053,0.681949,0.288407,0.281291,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,7,93,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10809.053345657268,11.399876751213,0.00334617165691663,0.00886163665227932,0.377601992523125,0.000229373108105738,1,470,1.46666,4.52472,2.64379,-0.387346,-0.121688,0.234054,0.574328,0.378333,0.261666,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,7,94,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10812.951009560426,15.2975406543701,0.000476629867606045,0.0382532838151124,0.0124598418768364,7.56869061706808e-06,0,0,1.11436,5.5016,5.06404,-0.0984586,-0.122526,0.131234,0.5536,0.303701,0.291102,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,7,95,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10815.750405184530,18.0969362784745,0.000117571001447583,0.00126955975484998,0.0926076941226579,5.62542440347918e-05,0,0,1.63437,4.6386,4.19019,-0.0402043,-0.122486,0.237374,0.445153,0.488141,0.285661,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,7,96,1,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,FOCE_I,NA,0,0,10810.779198725430,13.1257298193741,0.0014118351307024,0.0338137078992429,0.0417533366914196,2.53629292226516e-05,0,0,1.49765,4.68691,2.76526,-0.454144,-0.12421,0.103133,0.698898,0.253899,0.275175,5e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
